hour,is_weekend,weather,road_type,avg_speed,cars,motorcycles,buses,trucks,total_vehicles
5,0,Clear,Urban,85,7,3,0,1,11
22,0,Rain,Highway,89,25,12,3,4,27
16,1,Rain,Highway,67,11,9,4,3,14
16,0,Clear,Suburban,63,29,14,2,4,20
16,0,Fog,Highway,70,13,11,4,4,26
19,0,Clear,Urban,35,39,18,5,6,84
12,1,Clear,Highway,71,10,11,3,3,21
20,0,Fog,Highway,71,15,7,1,4,12
0,0,Clear,Suburban,75,10,3,0,2,16
8,0,Clear,Highway,26,47,19,4,4,83
11,1,Rain,Urban,85,23,13,1,2,24
21,0,Clear,Highway,57,19,11,3,3,47
15,0,Rain,Highway,72,17,6,3,2,26
21,1,Clear,Suburban,79,19,11,1,3,28
10,0,Clear,Suburban,84,29,10,3,4,30
20,0,Rain,Urban,61,22,11,4,4,22
18,0,Fog,Suburban,63,58,20,3,4,36
8,0,Clear,Urban,53,53,22,4,5,50
1,1,Rain,Suburban,87,8,3,1,2,8
10,0,Clear,Highway,60,28,12,4,3,26
19,0,Rain,Urban,58,39,17,4,4,50
10,1,Fog,Highway,64,10,8,4,3,10
0,0,Clear,Highway,80,10,2,1,2,19
1,0,Clear,Urban,85,8,4,1,2,19
12,1,Clear,Urban,71,10,14,1,2,22
20,0,Clear,Urban,84,26,6,3,4,20
17,0,Clear,Highway,44,43,17,4,2,70
10,0,Clear,Suburban,60,21,9,2,2,39
11,0,Clear,Urban,60,12,13,2,3,37
3,0,Clear,Urban,60,10,1,0,2,11
15,0,Rain,Urban,62,22,14,3,3,24
18,0,Clear,Highway,29,40,12,4,5,94
15,1,Clear,Urban,65,14,9,1,3,28
3,1,Clear,Highway,82,8,3,1,1,3
8,0,Fog,Suburban,62,45,10,5,6,31
21,1,Clear,Urban,61,17,13,4,3,24
11,0,Clear,Highway,46,18,14,2,4,48
7,1,Fog,Urban,84,30,12,7,6,37
11,0,Clear,Urban,88,22,9,4,2,36
23,1,Rain,Suburban,65,11,14,2,3,17
1,0,Fog,Suburban,60,5,2,0,1,11
5,0,Clear,Urban,86,4,4,0,2,5
2,0,Clear,Highway,61,3,1,1,2,10
6,0,Clear,Urban,76,16,12,1,4,22
14,0,Clear,Highway,68,26,6,4,3,28
15,0,Clear,Suburban,68,18,5,3,4,40
17,0,Rain,Suburban,53,56,15,4,6,46
21,0,Clear,Urban,71,25,12,1,2,34
4,0,Rain,Urban,60,9,3,1,1,12
18,1,Clear,Urban,41,46,14,4,5,46
20,1,Clear,Suburban,65,18,10,1,4,14
16,0,Rain,Urban,74,17,11,3,3,32
11,1,Clear,Highway,64,21,7,3,4,31
20,1,Rain,Urban,80,21,7,1,3,26
4,0,Clear,Urban,84,3,3,1,2,5
8,0,Fog,Suburban,40,33,13,5,5,44
7,0,Clear,Highway,40,44,15,4,2,54
5,0,Rain,Suburban,62,8,2,1,2,5
23,1,Clear,Suburban,88,19,9,1,3,25
13,1,Clear,Suburban,63,10,12,2,4,29
19,1,Clear,Suburban,49,32,15,5,4,59
9,1,Clear,Urban,60,32,17,4,2,35
5,0,Clear,Suburban,71,3,4,1,1,5
13,0,Clear,Suburban,48,27,10,1,4,45
13,0,Clear,Highway,64,26,10,1,2,23
14,1,Clear,Highway,84,12,8,3,3,34
17,0,Clear,Urban,57,55,18,6,4,57
20,0,Rain,Highway,62,12,14,2,4,36
15,1,Fog,Urban,81,12,12,2,2,9
22,0,Clear,Urban,46,22,5,4,4,41
12,0,Clear,Suburban,65,18,6,1,2,22
21,0,Clear,Highway,84,21,11,2,4,37
11,1,Clear,Urban,75,16,12,1,3,30
16,0,Fog,Suburban,68,16,10,2,4,15
21,0,Clear,Suburban,62,23,5,2,2,38
17,0,Fog,Highway,47,44,15,3,6,51
12,0,Clear,Suburban,42,15,8,3,3,43
16,0,Rain,Urban,71,19,8,2,2,30
15,0,Clear,Urban,88,16,8,4,2,31
11,0,Clear,Highway,81,28,5,4,3,34
7,0,Clear,Highway,40,44,14,7,4,55
19,1,Clear,Suburban,58,38,10,3,3,58
22,0,Clear,Urban,61,26,11,3,2,28
22,0,Clear,Suburban,64,24,9,2,2,21
7,1,Clear,Highway,58,38,19,5,2,58
8,0,Clear,Suburban,32,44,19,5,4,95
9,0,Clear,Suburban,55,56,24,4,2,50
22,0,Clear,Highway,42,29,13,4,4,45
9,0,Clear,Highway,21,44,19,6,4,76
23,0,Clear,Highway,68,26,14,4,4,29
8,1,Clear,Urban,88,36,17,5,2,37
13,0,Clear,Urban,41,20,6,3,4,41
14,1,Rain,Urban,65,22,6,2,3,22
9,0,Fog,Urban,53,37,21,3,2,54
23,1,Rain,Urban,73,13,6,4,3,18
20,1,Clear,Highway,70,16,12,3,2,18
17,0,Clear,Highway,48,43,20,7,6,59
23,1,Clear,Suburban,77,9,9,3,3,33
15,1,Clear,Urban,60,20,8,1,3,31
19,0,Clear,Highway,43,34,23,3,2,61
16,1,Rain,Highway,80,20,13,4,4,12
21,0,Clear,Highway,82,28,11,4,4,39
12,1,Clear,Suburban,78,13,11,3,2,21
15,0,Clear,Suburban,48,18,9,4,3,44
6,0,Clear,Urban,78,22,13,1,4,23
9,0,Clear,Highway,46,35,13,6,2,55
22,0,Clear,Highway,64,13,12,4,2,40
16,1,Clear,Suburban,82,10,12,4,3,24
8,0,Clear,Highway,50,54,17,4,4,63
4,0,Fog,Urban,61,4,2,1,2,9
11,0,Clear,Suburban,81,27,14,4,2,33
9,0,Fog,Suburban,79,54,22,7,3,31
14,0,Clear,Suburban,80,20,10,2,4,29
0,0,Clear,Urban,87,7,2,1,2,16
2,0,Clear,Highway,81,10,4,1,2,8
22,0,Rain,Suburban,80,26,13,1,4,28
6,0,Clear,Urban,51,26,13,1,3,43
8,0,Clear,Suburban,52,32,16,5,4,50
18,1,Rain,Suburban,48,45,15,6,3,55
18,0,Rain,Urban,81,52,15,7,5,40
19,0,Clear,Urban,22,34,18,3,5,86
12,0,Clear,Suburban,49,19,9,2,2,48
12,1,Rain,Urban,80,22,5,3,2,25
23,0,Rain,Suburban,71,23,8,1,2,37
2,0,Rain,Highway,88,8,4,0,1,4
18,0,Clear,Suburban,59,47,24,7,2,57
0,0,Clear,Suburban,78,4,4,0,2,13
17,1,Fog,Urban,63,28,20,6,3,27
3,1,Rain,Urban,74,4,2,1,2,6
2,0,Clear,Highway,65,11,3,0,1,15
6,1,Rain,Highway,80,20,5,4,3,14
7,0,Rain,Highway,47,51,20,5,6,52
2,0,Clear,Suburban,64,4,1,1,1,18
15,0,Clear,Suburban,85,23,12,3,2,26
7,0,Clear,Urban,38,32,21,3,5,88
8,0,Rain,Urban,31,49,19,5,3,79
8,0,Clear,Highway,58,33,13,3,5,69
19,0,Rain,Highway,53,44,19,6,6,64
3,1,Clear,Highway,85,5,3,0,2,7
19,1,Fog,Urban,89,28,24,3,5,22
1,0,Clear,Urban,87,7,1,0,2,16
23,1,Clear,Suburban,81,20,11,4,2,22
8,0,Clear,Highway,26,50,18,6,5,80
12,0,Clear,Highway,57,16,11,1,4,49
19,0,Fog,Suburban,40,46,14,3,4,53
9,0,Clear,Urban,35,42,19,6,5,92
15,0,Clear,Suburban,62,27,12,4,3,22
19,0,Fog,Suburban,72,37,23,6,3,33
2,0,Rain,Suburban,63,3,2,0,2,10
7,1,Clear,Highway,42,35,17,6,2,45
21,1,Clear,Urban,68,13,14,3,2,18
22,1,Clear,Urban,78,16,10,2,3,14
9,0,Clear,Suburban,53,42,23,5,2,65
15,0,Clear,Highway,48,22,10,4,4,47
16,0,Clear,Highway,53,14,10,3,4,48
14,0,Clear,Suburban,42,16,8,3,2,44
11,0,Clear,Suburban,63,28,14,2,3,37
8,0,Fog,Urban,42,40,10,5,4,55
10,0,Clear,Highway,85,26,6,1,3,25
8,0,Rain,Highway,56,37,17,5,4,42
1,1,Clear,Highway,80,4,4,0,2,10
3,0,Clear,Urban,70,11,1,1,1,17
4,0,Rain,Highway,89,9,1,1,2,12
15,0,Clear,Suburban,45,12,14,4,2,42
21,1,Rain,Highway,89,22,7,2,3,11
23,0,Fog,Urban,63,16,12,3,3,27
11,0,Clear,Suburban,56,15,6,3,3,46
19,0,Clear,Highway,56,53,17,7,4,67
7,0,Clear,Suburban,28,32,12,3,5,83
6,1,Clear,Suburban,84,21,12,2,4,23
16,0,Clear,Suburban,72,14,11,1,3,29
14,0,Clear,Urban,68,22,6,2,2,33
22,0,Clear,Suburban,71,29,6,2,3,28
14,1,Fog,Urban,70,22,8,3,2,15
7,0,Clear,Urban,47,54,12,7,2,63
10,0,Rain,Suburban,73,24,12,2,4,23
7,0,Clear,Urban,26,59,23,6,5,75
12,0,Rain,Suburban,73,16,14,2,3,32
19,0,Clear,Suburban,32,42,18,3,2,92
22,0,Clear,Suburban,51,18,9,4,4,46
2,0,Clear,Urban,60,9,4,1,2,13
2,0,Clear,Urban,75,10,1,1,2,16
15,0,Fog,Urban,70,27,11,1,2,12
12,0,Rain,Suburban,87,25,10,2,4,27
15,0,Clear,Urban,69,14,11,3,4,26
2,0,Rain,Highway,88,11,2,1,1,8
2,1,Clear,Highway,72,8,1,0,2,3
8,0,Rain,Urban,52,50,10,3,5,57
22,1,Clear,Highway,81,20,5,2,3,30
4,0,Clear,Urban,89,5,3,1,2,7
11,0,Clear,Highway,89,14,8,1,3,25
14,0,Clear,Urban,79,28,8,2,2,27
12,0,Clear,Highway,72,14,7,2,2,20
6,0,Clear,Suburban,75,25,13,3,4,30
9,0,Clear,Highway,33,51,12,7,6,99
10,0,Clear,Urban,62,12,5,2,4,31
13,1,Clear,Urban,87,16,5,2,2,30
10,1,Rain,Suburban,86,21,8,3,2,18
4,1,Clear,Highway,80,3,2,0,2,6
15,0,Clear,Suburban,75,26,8,2,3,25
1,0,Clear,Urban,64,5,3,0,1,6
19,1,Clear,Suburban,43,42,19,5,2,61
8,0,Clear,Urban,59,35,11,6,3,53
7,0,Clear,Suburban,24,33,12,6,6,95
18,0,Clear,Highway,36,30,11,5,5,72
15,0,Clear,Highway,41,13,7,4,2,45
10,0,Clear,Suburban,80,25,9,4,2,28
21,0,Clear,Urban,57,12,11,3,3,42
5,1,Clear,Highway,84,8,2,0,2,5
9,1,Clear,Highway,51,43,24,5,3,53
0,0,Clear,Highway,84,6,1,1,1,17
3,0,Clear,Urban,85,9,2,0,2,5
13,0,Clear,Suburban,73,15,10,2,3,26
21,0,Clear,Highway,75,21,14,2,3,39
15,1,Rain,Suburban,88,23,8,3,2,20
10,0,Clear,Highway,62,21,5,2,4,23
13,0,Rain,Urban,83,15,10,1,3,19
2,1,Clear,Highway,81,8,4,1,1,3
4,1,Clear,Suburban,81,5,1,0,1,13
14,0,Clear,Highway,81,20,14,3,2,33
18,0,Rain,Urban,39,52,15,7,2,76
21,0,Clear,Highway,88,25,10,4,3,40
21,0,Clear,Highway,48,15,11,3,3,44
3,0,Clear,Suburban,87,8,2,0,1,13
10,0,Fog,Highway,73,21,8,1,2,22
12,0,Rain,Highway,85,23,5,3,2,25
9,0,Clear,Urban,34,54,21,3,5,73
0,0,Clear,Urban,75,11,1,0,1,9
20,0,Clear,Highway,47,29,7,3,2,45
23,0,Fog,Highway,61,20,6,2,3,25
5,1,Clear,Highway,85,5,2,0,1,12
0,0,Clear,Urban,61,11,4,0,1,15
14,1,Clear,Highway,71,22,9,1,3,26
1,0,Rain,Urban,60,11,3,0,2,8
22,1,Rain,Highway,61,20,8,3,2,24
12,0,Rain,Suburban,86,23,8,4,2,23
8,0,Clear,Urban,31,32,13,6,5,89
11,0,Clear,Suburban,89,14,10,2,4,25
20,0,Rain,Urban,64,13,13,1,4,28
3,0,Clear,Urban,85,6,4,1,1,12
6,0,Clear,Highway,50,14,7,4,3,44
11,0,Clear,Highway,76,13,6,2,4,36
6,1,Clear,Highway,68,16,10,3,2,26
20,1,Clear,Highway,87,23,13,2,3,21
20,0,Clear,Suburban,81,22,14,2,4,34
16,0,Rain,Urban,65,23,5,2,2,18
18,0,Clear,Urban,31,34,17,3,2,93
5,0,Rain,Highway,71,7,2,1,1,10
13,0,Clear,Highway,84,21,9,1,4,20
22,1,Clear,Urban,71,13,13,1,3,23
6,1,Clear,Urban,69,20,9,4,4,28
13,0,Clear,Urban,75,22,12,2,2,26
4,1,Clear,Highway,85,5,1,1,1,6
18,0,Clear,Urban,39,54,18,4,4,80
21,0,Clear,Highway,77,27,14,4,4,24
11,1,Clear,Highway,79,13,7,1,4,32
5,0,Clear,Highway,85,11,4,0,2,11
0,0,Fog,Urban,62,3,1,1,1,5
16,0,Clear,Urban,78,15,5,2,2,36
13,0,Clear,Urban,49,22,8,1,4,45
15,0,Rain,Suburban,79,25,9,3,4,32
14,0,Clear,Highway,60,18,14,3,2,33
21,0,Rain,Urban,87,18,14,1,3,31
13,1,Clear,Suburban,79,20,13,3,4,18
4,0,Clear,Suburban,72,4,1,1,1,10
2,0,Clear,Urban,64,6,2,0,1,5
20,0,Clear,Suburban,84,14,5,1,2,36
0,1,Clear,Highway,86,4,4,0,2,4
14,1,Clear,Suburban,88,21,11,4,4,14
17,0,Clear,Suburban,27,37,10,3,6,94
14,0,Rain,Urban,87,13,10,2,3,29
16,0,Clear,Suburban,53,27,10,1,3,43
22,0,Clear,Highway,42,26,5,4,4,45
6,0,Clear,Urban,70,23,14,1,3,38
21,0,Fog,Suburban,72,23,5,1,2,15
18,0,Clear,Highway,38,38,13,5,6,98
8,0,Clear,Urban,38,43,15,7,2,73
11,1,Clear,Suburban,80,20,5,1,4,23
3,1,Fog,Suburban,73,4,4,0,1,7
14,1,Clear,Urban,72,17,14,1,2,30
11,0,Clear,Highway,70,12,7,4,3,24
4,0,Clear,Highway,85,6,3,0,1,6
7,0,Clear,Urban,31,59,19,6,2,78
18,1,Clear,Highway,68,30,18,6,5,35
22,1,Clear,Suburban,76,22,12,3,3,22
17,0,Clear,Urban,31,41,13,4,3,86
13,1,Clear,Urban,87,9,9,1,2,18
20,0,Clear,Urban,69,12,13,1,3,24
1,1,Fog,Suburban,88,4,4,1,2,4
8,0,Clear,Urban,25,50,12,6,6,88
20,1,Fog,Urban,78,18,5,2,3,19
1,1,Rain,Highway,75,4,4,0,2,2
13,0,Clear,Urban,82,21,6,4,3,39
14,1,Clear,Highway,63,10,10,3,4,26
12,1,Clear,Urban,64,14,14,1,2,16
11,1,Clear,Urban,76,12,10,1,2,21
22,0,Rain,Urban,79,13,7,3,3,39
22,0,Clear,Suburban,42,27,13,4,4,46
1,0,Clear,Suburban,86,9,3,1,2,7
10,0,Clear,Highway,40,16,14,4,4,44
15,0,Fog,Highway,62,23,12,3,4,18
9,1,Fog,Urban,67,38,13,4,2,37
1,0,Clear,Urban,74,8,2,1,2,9
23,1,Rain,Suburban,79,21,14,4,4,18
5,0,Clear,Highway,77,7,3,1,2,12
13,0,Clear,Suburban,66,20,6,4,4,23
23,0,Rain,Suburban,88,29,7,2,3,34
5,0,Clear,Highway,85,7,2,0,1,8
15,1,Clear,Urban,60,9,11,3,4,32
13,1,Clear,Highway,70,15,6,1,2,32
1,0,Clear,Urban,79,4,1,1,1,11
14,0,Rain,Urban,66,27,8,2,4,35
3,0,Clear,Suburban,88,6,4,0,2,8
20,0,Clear,Highway,73,25,9,1,4,40
13,0,Fog,Suburban,84,17,11,2,2,15
22,1,Clear,Suburban,82,20,5,1,3,18
1,0,Rain,Suburban,61,5,4,0,1,12
5,1,Clear,Suburban,65,8,3,0,1,7
18,0,Rain,Suburban,44,56,20,7,6,56
1,0,Fog,Urban,70,11,1,0,2,6
16,0,Rain,Highway,69,22,9,1,4,17
12,0,Rain,Urban,71,16,7,2,4,26
1,0,Rain,Urban,68,9,4,1,1,7
3,0,Rain,Urban,86,9,2,1,2,8
0,0,Rain,Suburban,84,10,2,0,1,12
23,1,Fog,Suburban,78,20,11,2,4,9
15,0,Rain,Highway,84,26,12,4,4,31
3,0,Clear,Urban,84,8,3,0,2,5
10,0,Fog,Suburban,75,28,5,3,3,26
1,0,Rain,Urban,75,9,2,1,2,4
4,1,Clear,Highway,70,6,1,1,2,12
0,0,Clear,Highway,74,3,4,1,2,18
22,0,Fog,Highway,61,17,12,4,3,20
9,0,Clear,Highway,54,55,13,7,6,59
10,0,Clear,Suburban,73,13,10,4,3,31
1,0,Clear,Urban,75,10,1,1,2,15
5,1,Rain,Highway,75,4,4,1,2,7
7,0,Clear,Urban,39,54,14,4,6,93
7,0,Clear,Suburban,45,54,23,3,3,54
10,1,Clear,Highway,67,13,5,2,4,23
9,0,Clear,Urban,39,38,19,4,2,95
15,1,Clear,Urban,84,15,12,3,4,28
7,0,Clear,Urban,44,45,23,3,5,61
23,1,Rain,Urban,60,17,10,1,3,19
22,1,Clear,Highway,78,18,10,1,4,16
13,0,Rain,Urban,80,26,7,4,2,30
7,0,Rain,Urban,57,58,10,4,6,57
1,1,Clear,Urban,70,3,3,0,1,13
2,1,Rain,Urban,69,8,1,0,1,9
16,0,Rain,Urban,64,17,8,2,2,18
21,1,Clear,Highway,86,14,9,2,4,16
13,0,Clear,Highway,44,12,14,3,4,49
6,0,Clear,Urban,61,29,6,2,3,36
11,0,Clear,Suburban,84,27,7,3,2,32
17,0,Clear,Urban,44,53,14,4,5,54
11,1,Clear,Urban,88,11,13,2,3,23
19,0,Clear,Suburban,24,34,12,4,5,84
4,0,Clear,Urban,82,4,4,0,2,17
21,0,Clear,Suburban,85,27,12,3,4,25
5,0,Clear,Urban,68,5,1,1,2,17
11,0,Fog,Urban,82,24,11,1,3,25
17,0,Clear,Suburban,49,36,16,7,2,55
2,0,Clear,Urban,61,6,4,0,1,16
5,0,Clear,Suburban,82,5,3,1,1,13
6,1,Clear,Suburban,85,20,13,3,2,29
1,1,Clear,Urban,80,3,1,0,1,11
17,1,Clear,Suburban,53,32,19,3,6,44
19,0,Rain,Suburban,47,44,10,3,4,63
2,1,Clear,Highway,87,8,4,0,1,9
16,0,Clear,Suburban,81,24,9,1,4,31
21,0,Clear,Highway,53,28,13,1,3,45
13,1,Clear,Suburban,80,9,10,2,3,26
8,0,Rain,Highway,38,32,19,7,4,78
6,0,Rain,Suburban,69,22,14,2,3,28
22,1,Clear,Suburban,84,9,8,1,2,21
8,0,Clear,Highway,36,35,15,7,4,80
1,0,Clear,Urban,65,4,4,0,2,8
3,0,Clear,Suburban,84,8,2,1,2,14
19,0,Rain,Urban,50,35,19,3,3,64
10,1,Clear,Urban,61,19,9,3,3,30
14,0,Clear,Highway,80,20,12,3,4,23
2,0,Clear,Urban,68,6,4,0,1,12
20,0,Clear,Suburban,63,13,5,1,4,32
11,0,Clear,Urban,49,12,5,4,2,46
19,0,Clear,Urban,32,36,24,6,5,91
3,0,Clear,Suburban,78,9,4,1,1,6
3,0,Clear,Suburban,69,7,3,1,2,5
15,0,Rain,Urban,85,17,14,3,4,34
12,0,Clear,Suburban,75,15,9,1,3,26
17,0,Clear,Urban,59,45,22,6,4,63
7,0,Rain,Urban,58,31,16,7,3,65
19,0,Fog,Suburban,53,40,17,3,5,43
10,1,Fog,Highway,84,10,12,3,3,17
22,0,Rain,Highway,83,18,7,2,2,24
11,0,Rain,Urban,73,22,11,3,3,19
9,0,Clear,Suburban,40,35,20,7,5,57
0,0,Rain,Urban,81,7,3,0,1,10
18,0,Clear,Urban,54,51,19,6,3,67
0,0,Clear,Highway,83,3,1,0,1,19
20,0,Rain,Urban,80,27,13,2,4,19
1,0,Clear,Highway,75,11,4,0,2,7
6,0,Clear,Suburban,64,27,13,4,2,33
5,0,Fog,Urban,69,11,1,0,1,10
17,1,Clear,Urban,57,28,14,5,3,48
8,0,Clear,Urban,43,40,22,7,5,66
12,0,Clear,Highway,48,16,5,4,3,47
16,0,Clear,Urban,48,16,14,3,4,43
20,0,Clear,Urban,85,18,5,3,2,28
17,0,Clear,Urban,55,46,18,7,4,60
18,0,Rain,Suburban,24,57,15,6,3,79
10,0,Clear,Highway,50,12,12,3,3,43
22,0,Clear,Highway,86,27,13,4,2,38
22,0,Rain,Highway,84,20,5,3,4,28
16,1,Clear,Urban,78,14,13,2,2,29
1,0,Clear,Highway,75,10,4,1,1,7
4,0,Clear,Highway,69,3,1,1,2,7
10,0,Fog,Suburban,77,27,14,2,2,23
15,0,Clear,Suburban,61,28,6,1,2,34
4,1,Rain,Urban,74,5,4,0,2,4
18,0,Clear,Highway,46,39,14,3,5,50
19,0,Clear,Highway,39,49,14,7,2,74
4,0,Clear,Urban,81,4,1,1,2,9
13,0,Rain,Suburban,65,18,10,3,4,22
8,0,Clear,Urban,47,54,21,7,4,52
8,0,Clear,Urban,24,52,14,5,3,81
13,0,Rain,Highway,86,25,12,3,3,36
17,1,Clear,Highway,42,38,13,7,5,67
6,0,Clear,Urban,69,21,7,1,2,25
7,1,Clear,Highway,58,38,14,7,6,58
21,0,Clear,Urban,82,24,11,3,3,30
10,1,Clear,Highway,66,11,9,4,2,28
0,0,Rain,Suburban,84,4,3,1,2,11
16,0,Fog,Urban,69,19,10,2,2,19
12,0,Rain,Suburban,62,25,5,1,4,19
20,1,Clear,Highway,73,23,6,1,4,18
10,0,Clear,Highway,62,25,5,1,4,29
21,0,Clear,Highway,60,15,7,1,3,40
16,0,Clear,Urban,75,22,10,4,3,25
16,0,Clear,Urban,83,15,5,3,2,38
7,0,Rain,Urban,41,44,23,6,2,55
23,0,Clear,Suburban,80,21,7,2,2,28
12,1,Rain,Highway,86,12,11,2,2,16
22,0,Clear,Highway,71,15,8,2,4,24
23,0,Clear,Urban,58,16,6,1,3,41
12,0,Rain,Highway,84,13,6,1,4,17
0,0,Clear,Highway,82,10,4,0,1,6
18,1,Clear,Urban,66,47,12,5,5,37
4,0,Clear,Suburban,83,11,1,1,2,12
23,0,Rain,Highway,63,18,13,4,2,24
7,0,Rain,Highway,34,57,11,7,2,79
17,0,Clear,Urban,38,48,20,6,4,95
3,0,Clear,Urban,66,10,3,1,2,17
12,0,Rain,Highway,82,16,8,1,4,25
8,0,Clear,Urban,51,58,10,5,4,60
12,0,Clear,Suburban,81,15,10,1,2,29
23,0,Fog,Suburban,76,12,5,2,3,14
18,1,Clear,Suburban,56,45,10,3,4,42
23,0,Clear,Highway,70,21,7,3,3,32
5,0,Clear,Urban,84,11,4,1,1,9
2,0,Clear,Urban,77,8,4,0,1,10
2,0,Fog,Suburban,75,10,3,0,2,3
2,0,Clear,Urban,69,8,1,0,1,15
22,0,Clear,Suburban,85,20,12,2,2,25
9,0,Clear,Urban,44,39,11,4,5,56
13,0,Clear,Highway,81,22,12,2,4,23
7,1,Rain,Urban,89,26,10,4,3,31
2,0,Clear,Suburban,89,10,2,0,1,12
1,0,Clear,Urban,81,9,1,1,1,17
0,0,Rain,Highway,81,6,2,1,1,8
17,0,Rain,Urban,55,32,11,7,5,56
3,0,Clear,Suburban,69,3,3,0,1,12
16,0,Clear,Suburban,80,25,6,2,3,39
14,0,Rain,Urban,64,14,9,2,2,28
23,0,Clear,Urban,44,25,13,3,4,41
12,1,Clear,Highway,77,19,7,1,4,22
4,1,Clear,Suburban,75,8,4,1,2,11
12,0,Clear,Urban,40,26,12,4,4,49
22,0,Rain,Highway,74,26,7,3,4,19
9,0,Clear,Suburban,24,54,21,3,6,79
15,0,Clear,Urban,64,18,12,2,4,27
23,0,Clear,Highway,44,18,9,1,2,41
16,1,Clear,Urban,65,10,9,3,3,23
15,0,Rain,Urban,81,15,10,4,3,27
21,0,Fog,Suburban,74,24,11,1,3,24
10,0,Clear,Highway,78,15,14,4,4,38
11,0,Clear,Highway,88,20,8,2,2,34
13,1,Rain,Suburban,87,18,5,1,3,18
22,0,Clear,Suburban,44,29,11,1,3,45
1,1,Clear,Suburban,73,5,3,1,2,11
8,0,Clear,Urban,22,55,11,7,2,91
16,0,Clear,Urban,65,20,11,4,2,28
3,0,Clear,Urban,71,3,2,0,2,8
0,0,Clear,Urban,81,3,4,1,1,11
16,0,Clear,Urban,67,12,14,3,2,32
4,0,Clear,Suburban,83,7,2,0,1,12
0,0,Rain,Highway,62,9,3,0,2,12
7,0,Fog,Suburban,57,42,20,3,4,55
4,0,Rain,Urban,85,4,2,1,2,4
16,1,Rain,Suburban,87,15,13,3,3,21
8,0,Clear,Highway,24,38,23,5,3,90
21,1,Clear,Urban,77,10,10,4,4,25
9,0,Fog,Suburban,41,56,20,7,6,45
6,0,Clear,Urban,87,20,10,2,3,30
11,1,Clear,Suburban,65,11,10,2,4,34
17,0,Fog,Highway,43,54,11,6,5,46
21,1,Clear,Suburban,75,12,9,1,3,25
15,1,Clear,Suburban,86,19,6,1,2,30
22,0,Clear,Suburban,64,24,6,3,3,23
12,0,Clear,Highway,89,23,9,2,3,38
22,0,Fog,Suburban,71,21,7,4,4,22
16,0,Clear,Suburban,74,17,9,3,4,28
0,0,Clear,Urban,63,9,2,1,2,18
20,0,Clear,Highway,85,22,5,3,4,33
22,0,Clear,Highway,60,28,6,2,4,21
11,0,Fog,Urban,62,22,12,4,2,28
3,0,Fog,Suburban,73,6,1,0,2,4
19,0,Clear,Urban,20,44,21,4,5,89
17,0,Clear,Highway,24,42,24,6,3,93
3,0,Clear,Highway,64,6,4,1,2,19
17,0,Fog,Suburban,61,54,11,4,2,31
4,0,Clear,Urban,72,9,3,0,1,15
18,1,Clear,Suburban,84,26,21,6,6,35
3,0,Clear,Highway,62,9,4,1,1,19
1,0,Clear,Suburban,66,7,4,1,2,15
19,0,Rain,Suburban,23,30,16,4,5,73
22,0,Clear,Urban,62,18,12,1,4,31
3,0,Clear,Highway,67,4,3,0,1,17
19,0,Clear,Urban,56,42,19,7,6,60
8,1,Fog,Urban,85,37,11,4,2,36
10,1,Clear,Urban,84,23,12,3,4,34
8,1,Clear,Urban,57,24,12,3,3,65
15,0,Rain,Suburban,76,22,13,4,2,23
17,0,Clear,Suburban,41,49,20,5,4,58
10,0,Rain,Urban,85,20,7,2,2,36
22,0,Clear,Urban,43,25,6,2,3,44
16,0,Clear,Suburban,59,14,13,2,4,47
15,0,Rain,Urban,84,21,6,3,2,35
0,0,Clear,Suburban,69,8,2,0,2,6
10,0,Clear,Suburban,69,13,14,3,3,22
10,1,Clear,Urban,84,16,8,3,2,18
12,0,Clear,Urban,72,22,9,3,3,35
22,1,Clear,Suburban,79,9,9,3,2,14
23,0,Clear,Highway,53,23,11,2,4,43
7,0,Rain,Urban,54,37,10,4,3,70
14,1,Clear,Urban,86,13,7,4,3,32
0,0,Clear,Urban,89,11,4,1,1,7
1,1,Clear,Highway,87,4,1,0,1,9
6,1,Clear,Urban,70,19,13,2,2,32
18,0,Clear,Suburban,25,40,23,6,5,80
21,1,Clear,Urban,79,16,14,4,4,14
13,0,Clear,Highway,79,25,11,3,4,37
1,1,Rain,Urban,79,3,4,1,1,10
8,1,Clear,Suburban,45,40,10,6,2,67
8,1,Clear,Suburban,46,26,15,3,4,68
20,0,Clear,Highway,73,20,7,4,4,21
17,1,Clear,Suburban,40,31,15,7,2,46
14,0,Clear,Urban,76,14,7,1,4,37
0,1,Clear,Urban,79,4,4,0,1,11
5,0,Fog,Highway,78,10,3,0,1,11
6,1,Clear,Suburban,89,13,14,4,3,25
4,1,Clear,Urban,67,6,2,1,2,12
15,0,Clear,Suburban,83,27,6,2,4,21
6,0,Rain,Highway,88,26,9,2,4,23
19,0,Rain,Suburban,49,38,19,7,4,47
14,0,Rain,Highway,74,29,7,3,3,28
22,0,Clear,Highway,78,18,8,3,4,30
11,0,Clear,Urban,76,17,9,2,3,37
1,1,Fog,Urban,71,8,4,0,2,5
14,1,Clear,Suburban,83,11,12,4,2,14
20,0,Clear,Suburban,41,22,12,2,2,49
11,0,Clear,Urban,71,14,7,1,2,24
8,1,Clear,Urban,53,40,15,5,4,41
13,0,Clear,Urban,62,15,14,4,3,34
12,1,Clear,Highway,85,21,6,4,3,27
